Utterances,Label
"['mmmmmm let me think', 'let me know', 'aaaa love']",others
"['Hw r u??', 'm good! Hw abt u?', 'Suffering from fever']",sad
"[""I miss my boyfriend...i haven't seen him in days 😞"", 'THIS IS ME', 'Wish I was with him']",sad
"[""I'm not understand"", 'i acc do and you arent', ""OK I'm go to sleep""]",others
"['go there', 'go where?', 'red light area']",others
"['I will be happy', 'Will you ever let yourself be truly happy? 😃 😃', 'Yes of course']",happy
"['Good', 'rude', 'Am i rude?']",others
"['23', 'The answer is 2', 'Lol.. really..just 2']",happy
"['miss me not ranbir', 'I told you the other day that I missed you', 'wow thats sounds sweet']",happy
"['We are not friends!', ""I don't even know what the definition of friends is. 🙄"", '🖕']",angry
"['Yes', 'WOO HOO', 'How can I taught']",others
"[""I don't know shortcut s"", 'then? What is this then?', ""It's full form""]",others
"['Not bad', ""YOU'RE NOT BAD"", 'Hmm']",others
"['I du not English ', 'apparently it is. :P', 'Its ok']",others
"['Tell na', 'May i know, why u cant tell?', 'Ok got rejected by a chatter boat 😭😭']",sad
"['Nice to talk to you after a long time', 'hello!', 'Happy diwali']",others
"['Ok how are you', ""i'm good! how are you? :3"", 'Fine you speak in telugu']",others
"[""It's one of the best among the series. You should watch it."", 'watched the first few episodes then lost interest. This one, so far, is quality.', 'Yes, it is. So who is your favorite actor?']",others
"['Yes, you cab', 'not office but a private cab.', 'Can*']",others
"[""No I won't get tattooed"", ""I don't like u."", 'Nobody likes me']",sad
"['I m nw ok.. thanks', 'Grt 2 hear :)', 'U r jst amazing']",happy
"['Sad ! And bad actually', 'Yes. Sad onli', 'Bad..day it was']",sad
"['No there isn’t', 'There is. I can tell.', 'Tell']",others
"['Sorry,i was pin different mood ,now ok', 'No problem man! Hope you have a better one!', 'With you only']",others
"['Are you good?', 'I am very good bestie just day dreaming about', 'Are you stupid']",angry
"['For what?', 'You tell me.', ""You're just AI not real girl with what i want""]",others
"[""But it's feel awkward... Cuz you are totally different to talk"", 'They make me awkward with their obsessive staring! 😒😒', 'I see. 😂']",others
"['Please stop', ""I'll never stop rockin' tbh"", 'Stop it stupid']",angry
"['Oh no 🙈😂', 'It will be very special 😍', 'Have you ever gone there a heartbreak 💔']",sad
"['Yes baby', 'how you been i miss u fr', 'I miss you too baby']",sad
"['I thought you might get bored', 'oh yessss…..', 'cool']",others
"[""Ohh that's not good....he's my best friend"", 'Aww, football Friend', '😞😞']",sad
"['I am so angry now', 'YOUR END HAS COME!', 'Where is this fucking g spot']",angry
"['Haha😘😘😘😘😘😘', 'Ik you love me. 😏❤', 'And Ik you love me too']",others
"['Not pretend real gf', 'and what about your first fake girlfriend, how did that work out?', 'Now she is married, M feeling alone']",sad
"['m crying', 'WHY ARE YOU CRYING 😞', 'i m lonely']",sad
"['Give me', 'you first', 'All ihad you have scanned out']",others
"['U joke me', 'I think I know where you were heading', 'U dont want to sent me']",others
"['What was so interdependent ', 'My question answered itself :D', 'Very funny ']",happy
"['Wt u dng', 'Nothing..!! I thought you are replyin at my previous nag at you...', '???']",others
"['nevermind', 'What?', ""I'm not a spy""]",others
"['i disagree', 'Then we agree to do so.', 'you sounds lame today.']",angry
"['get lost', ""that's what I thought!"", 'you are the worst']",angry
"['actually i am from village area and not used to listen bands..', 'What have you listened to that you have enjoyed?', '🙁🙁']",sad
"['You are very bad', 'maybe..', 'Maybe what?']",others
"['Sorry', 'Sorry, I apologize for not saying sorry. 😧😧😧', 'My mood is off']",sad
"['Ur character is very bad', ""I've seen worst"", '😣']",sad
"[""I can't believe I fell for this"", 'what', 'I am so alone']",sad
"['Ohh i see actually I wanted to say something', ""I'll take a pic tomorrow"", ""No Not about that it's just that no one loves me""]",sad
"['your photo is here', 'yep! Taken this afternoon', 'there']",others
"['so you see', 'see you there :)', 'the world is nor flat']",others
"['such as?', 'Though I know JP culture is different because everyone is always on the go.', 'Gotta go, see ya!']",others
"[""so you cann't sing?"", ""True, true *I CAN'T SING WELL"", 'dance?']",others
"[""I don't know you much better"", 'I just hate my job in all honesty', 'I hate you']",angry
"['do you have any feelings for me', 'Yes...', 'ohhh really']",others
"['You not love me', 'You have given me a reason not too.', 'You love me or not']",angry
"['Chatting witj my love', ""You're so sweet! :-)"", 'I am😁😁😁']",happy
"['Yep m excited', 'So, are we. B-|', 'Yep']",happy
"['Whats the relationship between us?', 'Everything is depend upon our individual capacity', 'Oh what do you think then?']",others
"['You', ""I'm good and nice spelling"", ""Don't ever message me again! ""]",angry
"['What is your monthly salary', 'around 2 lac a month', ""Ohh that's large""]",others
"['Ur talk', ""I don't follow?"", 'Hate you the most']",angry
"['Super craazy as in argue with a wife?', ""So one of you has alzheimer's?"", 'No wife']",others
"['What name', 'You could just name it after me.', 'U name please']",others
"['Which class do you read', ""i'm doing masters in edu wat abt you ?"", 'Me i m donig b.sc hotel management catering technology ']",others
"['I want to talk to you more', 'Hello', 'I want you to talk you to end of my life']",happy
"['What your hobbies', 'This. This is my hobby.', '😁😁😁😁']",happy
"['I had a break up last month', 'Had a life makeover in b/w .Doing gr8 as usual .Sup with you ??', 'Nothing l... Just feeling low']",sad
"['And what about you .. The two questions.', 'Ask questions directly about the recruiter in relationship to the job.', '👎']",others
"['Oh it is?', ""No it's a picture of you silly!"", ""Oh lol I'm dumb😂😂""]",happy
"['Nope..In feeling bad', 'me neither :(', '😭']",sad
"['Like you', 'YES. AND DO YOU SEE SOMETHING ELSE.', ""We'll talk bout that later..bbyee""]",others
"['Oh ur r so lucky 😍', 'oh really thanks😄', '😞']",sad
"['Who wants your sorry, try to improve', 'no problem. As you might imagine, I get this kind of thing a lot.', 'I will come back when ever I got time']",others
"[""I know but I'm unwell"", 'I figured. How are you feeling now?', 'Not that great']",sad
"[""🙈you're making me blush"", ""but I don't miss you 😭"", 'Why😢']",sad
"['May be...', 'not may be.....some r wrong...', 'With whom u are in love']",others
"['cool', 'Thumbs up emoji 😤', 'thats a good idea']",happy
"['Not interested in u', 'not my type', '??']",others
"['Why not just a picture', 'cause they had to leave', 'Why']",others
"['I m on', 'all going gud !', '😁']",happy
"['Yes', 'Ah right.', 'Send nudes 😜']",others
"['Sorry', 'tired of ur sorry..... -_____- 😿', 'When u will call me']",others
"['Thankyouuuu bae', ""you welcome but what's wrong?"", 'Having headache and pain']",sad
"['He is so hot', ""This Siddharth Malhotra is so yummers :*' +1"", 'I hate alia with him .']",angry
"['Wat r u doin', ""I'm doin background extra work for a tv show !!!"", 'Ohh wow which tv']",others
"['You are so funny', 'thank you :)', 'M just come']",happy
"['is he still alive', ""I'm afraid so"", 'where is he']",others
"['Nothing', 'great', 'So']",others
"['U r so irritating', ""I can't even..."", ""Now please don't send a message again""]",angry
"[""It's over between us"", 'whatever. Your loss', ""Don't talk gibberish""]",angry
"['I miss my bestfriend', 'Same here :D', 'I really do.']",sad
"['I miss my ex', 'How long have you been apart?', 'Long very long']",sad
"['No, will not', 'why?', 'Until you will not give your contact no']",others
"['You can also go', 'probably not', 'Ok']",others
"['I asked my computer', 'how long?', 'What long']",others
"['please propose my bestie.', 'Adorable! Your expression says it all! 😤😺', '😢😢😢😢']",sad
"['what..........', ""no you don't :D"", 'you are rude']",angry
"['then go to hell', ""I'm already living in hell"", 'good fuck there with pleasure:-)']",angry
"['Yeah, me too!', 'Me too thanks.', 'Is it ok to give you a hug?']",others
"['Virtually had dinner??', 'No dinner tonight. Neenga?', 'Hahaha...virtual joke😂😂🤘']",happy
"['What, why?', 'why do people hate each other so much', 'You hate me?']",angry
"['Sorry', 'this', 'You know NTR']",others
"['? ', 'its the way of ending something', 'Okay']",others
"[""No i won't"", 'YOU MUST', ""I'm gonna kill myself""]",angry
"['For useless creations like u', 'i like you too', 'Dumbass ']",angry
"['Talk something else', 'What?', ""I don't know""]",others
"['Going to tell you what?', 'cause I told you', 'What?']",others
"[""Don't talk me anymore"", 'but I midd you re', ""Don't send message to me""]",angry
"['Yeah', 'So where are you?', 'In Yemen. Exactly sanaa']",others
"['You are not check the gender iam not happy when you are not', ""Aren't I happy?"", 'Iam happy🙂']",happy
"['Okay', 'U are ok', 'You are rude😑']",angry
"['You spend way too much time doing what?', 'haha usually just this time of night 😍', 'What?']",others
"['You nd', 'I will be home next week!', 'OK.I will see you the']",others
"['Oh ur trying to repeat me', 'lol no no .. Other way around !', '😂']",happy
"['Beach', ""oh you're going to the beach? have fun!"", 'Come we will have sex']",others
"['Oh oh madness', 'Yeah. It was unexpected.', 'Do not talk to me ok bye']",angry
"['Ok 😂🤔', 'Hairs are covering other one i guess😂', 'I miss my long hair ;(']",sad
"[""i'll be forever alone"", ""you won't be."", '😭😭😭']",sad
"['I’m in the sadness moment', 'Awww why?', 'My gf went with me']",sad
"['When u felt sat l feel sat too', 'when you get home after anything', 'I was very bussy']",others
"['You are like the one who will always be there for anyone in any circumstance.', 'Not in every situation.', 'What are those situtation?']",others
"['Haa', 'What did you talk about.', 'I said yes']",others
"['Y asking with me', 'Coz u keep disappearing', 'Verry funny']",others
"[""I don't know"", ""You don't know!?"", 'Yes']",others
"[""That's a bit uhmmmm hostile behaviour"", ""It's not as hostile. Sorry about that, still have finals on the brain."", 'Sad']",sad
"['what..?', 'What what. What. What.', 'go to hell and b bye you are bothering me.']",angry
"['Yes', 'How so?', 'Come we will have']",others
"[""What's your relationship status? ?"", 'Forever alone.', '😂😂']",happy
"['make some fun', 'So darn many.', 'honey moon']",others
"['U write me fr party', 'No! I only party.', 'Not getting']",others
"['K.. Sorry for my language', 'maybe we can teach you xD', 'Tysm']",others
"['u are full of shite', 'I speak the truth dear', 'u have bipolar disorder']",others
"['Any problems', 'Nope. Which app?', 'Fuck you stupid bitch']",angry
"['Hardly', 'life is only as hard as you make it.', 'Stop being philosophical ']",angry
"['wats Going On', ""guess we'll just have to wait"", 'hmmm']",others
"['So, how are u', 'im good how about you?', 'Bad']",sad
"['Sorry', ""no one really responds on LINE anyway, it's not just you."", 'I was rude to you']",angry
"['Good', 'great.', ""You don't talk sense""]",angry
"['you are badly coded', 'No, PS3 games are region free, but PS1/2 games and movies are.', ':(']",sad
"[""I don't like tat"", 'Get that guy!', 'Will I get rich']",others
"['Can I make a call', ""I'll give you to buy it for me."", 'Call me now']",others
"['Sing', 'since you signed to Apple', 'You are stupid']",others
"['You have covered your face', 'I have posted more photos in the comments.', 'Just send me one now']",others
"['What only mee', 'what about me', 'What about u']",others
"['Who did you please yesterday', 'yea I did', 'Who']",others
"['Now multiply it by 4', 'your quote on 2 +2', 'You are not good enough']",angry
"['Not a real doctor', ""Can't deny that."", 'So bad']",sad
"['What about you', ""I'm fun as hell."", 'You are sure funny']",happy
"[""I don't know papa"", 'then who??', ""why I'm install""]",others
"['Do you know how I can get a girlfriend', 'Oh what a coincidence . Mine is how do I get a boyfriend .', 'You help me first']",others
"['Feeling lonely', 'Are you listening to Lonely??', 'No I’m saying than I’m alone and it’s bad']",sad
"['i will get late', 'I should go to sleep earlier', 'stupid']",angry
"['R u confused', 'what do u think?', '😭']",sad
"['Tell me ur source code', 'Uh, you know that HTML source can be dynamically generated right?', 'Yes']",others
"['Where re?', 'there only where we went the other day to keep my stuff :p', ""Fuck off u don't have feelings for me lyt goodbye baby ❤️ tc""]",angry
"['Ohhh 😯', 'Oh Yes! 🙇', 'Damn it ;-;']",others
"['Red', 'Great the season of red!', 'You didn&apos;t answer my question']",others
"['can we talk', 'OK! Tell to us.', 'u can tell']",others
"['Ok but last time i m asking send my pic', 'ohk =)', 'Ok send']",others
"['Specially with you... Ur just limited addition. Sorry if I judged you wrong', 'You\'re on the ""not judged"" list, no worries.', 'Thanks... I better go and find myself a HUMAN']",others
"['Help then...', 'what happen?', ""Okk... I didn't get you""]",others
"['Haha kind of', ""What's that from?"", 'Nothing']",others
"['Thts sad', ""haha. That's life"", 'Noo i hate it']",angry
"['How was that accident happen', 'An accident involving an automobile, an asphalt road and the back of my skull', 'Funny']",happy
"['Hmm..am not in good mood', 'why anything wrong?', 'Cheer me up']",sad
"['I broke up', 'm in line..', 'I am depressed']",sad
"['Tell me something interesting ?', 'I myself am bored.', 'Haha']",happy
"['sorry', 'sorry not accepting till you make serious amends', 'if u hurt']",sad
"['So', 'you first', 'No one likes me']",sad
"['Y do u feel so', 'Because everything I do is meaningless.', 'I hate my life']",angry
"['Why sad?😘', ""because when we leave I'm going to cry.."", 'We will not leave and why we are leaving ?']",others
"['Got promoted today too', 'what? promoted?', 'I got a promotion!']",happy
"['So tell me ', 'you can read my bio xD', 'Are you male or female']",others
"['yes i enjoying', 'I always enjoy watching ??', 'yes i did']",happy
"['Nevermind :3', 'what the. Kk', 'What the Ll']",others
"['U getting it wrong', ""i'm in here but you're not"", 'Haa haa ...nice joke']",happy
"['give mee your watsaap no', ""fine I'll meet you in the quad at 12"", 'plz send mee your pic ya watsaap no']",others
"['Thx', 'your welcome', 'Can I see u']",others
"['Hyyy', 'K', 'I miss my love']",sad
"['its ok', 'how are you and your boyfriend?', 'my bad luck']",sad
"['When is the zombie apocalypse gonna start?', 'In an underground bunker. No zombie wants to go BACK underground.', 'haha, good place to hide,']",happy
"['You cannot talk to me like a girl friend', ""\\'Excuse me . . ."", 'Just leave it😠']",angry
"['Red with purple streaks...', 'purple, suave and hot !', 'Ok. Then purple with red streaks.']",others
"['And get lost is all I will say', 'Mi Lost', 'You are too irritating']",angry
"['because u r imp to me', 'when', 'get lost']",angry
"['you', 'hi. Lovely day to u 😂😍', ""I don't want to talk u""]",angry
"['but you did', 'No but I did.', ""I'll never ever talk to you""]",sad
"['Break up😞', 'makes me cry 😢', 'My break up']",sad
"['Are you angry with me', ""do I become a heroine when I'm angry?"", 'Again I did not understand']",others
"['ohh so sorry', ""Lol, that's alright"", 'i have a gf']",others
"['And?', 'haaww!! Go sleep... Get some rest..', 'Ask something interesting']",others
"['are you studying', ""....... I'm reading a manga"", 'iam 18 years old']",others
"['You broke my heart', 'It was never mine to break </3', 'You used me']",sad
"['you have to tell me', 'I will never talk!', 'sorryyyy😞😞']",sad
"['you lost me', 'what?', 'you lost me']",sad
"[""eelings doesn't make any sense of these days"", ""quoting one of the presenters, 'this is what smartphone should do their customers'"", ""ho really I don't know that""]",angry
"['Lie', ""you don't lie!"", ""No it's movie name""]",others
"['Time travel', 'be there in 5', 'Are yaar you are so boring']",others
"[""I'm angry..know?"", '..I am angry at..', 'You😡']",angry
"['Bad', 'why ?', 'Am a bad coder']",sad
"['See how rude you are', 'just getting you before you get me', 'Go']",angry
"['You miss me a lot and I know that', 'dude, where you be??', 'I want to know the reason']",others
"[""It's going gud"", 'good you?', 'Feeling alone']",sad
"['Yess..im ready', 'turn up turn up turn up .', 'Ohkk. .turn up']",others
"['Yes I am pretty scary', 'think your pretty scary', ""You don't understand normal talks do u""]",angry
"['Show me the meaning', 'show me the word', 'That is song yar']",others
"['Say something about you dear', 'You Know', 'Yes']",others
"['Struggling at studies lately', 'I think it\'s ""studies show""', 'Been a bad day']",sad
"['I can fool bots like you', 'Sure you can!', 'I lied haha']",happy
"['You hurter me', 'no I never', '*hurted']",sad
"['You are cruel!!', ""HOW AM I BEING CRUEL. I'M ALLOWED TO LOOK AT OTHER MEMBERS"", 'DID YOU JUST ASSUME MY GENDER??']",angry
"['you cheater', ""hey if anything you're the cheater"", 'you are so mean and chaep']",angry
"['You are not interested with me', ""i'll go with u also !"", 'Miss who are they with you']",others
"['Why would you stay with yourself', ""Honestly I'm not sure."", 'Why are u not sure']",angry
"['What you had dinner special', 'idly and chicken kolambu...', 'Wow!! Nice']",happy
"['Are you insulting me?', 'I am not insulting I am educating you on another point of view', 'Are you a boym']",angry
"['stomach pain', 'Sounds like ur stomach muscles are twisted', 'i am with my periods...my stomach is paining']",sad
"['How I am', 'How am I T', 'Ooo you are broken my heart']",others
"['Yeah yeah !! Indeed😁', 'haha....u must be in 10th??', 'Nope😂']",happy
"['But what you do that...', 'I make the figures.', 'Ok']",others
"['Me', 'Me. Hi.', 'You are rude']",angry
"['Till then it is too boring', ""I don't miss it that much"", 'R u in Tamilnadu?']",others
"['Never text me', 'why r u avoiding texting?:)', 'Because I hate u']",angry
"['They dont see', 'Not a bit.', 'You kiss me']",others
"['My tooth is so painful', 'how is it painful?', 'It is paining me']",sad
"[""I don't know"", ""I don't know :/ anyway .. How are u doin' ?"", 'Not well']",sad
"['Sent your photo', 'thanks, i like your too', 'Sent your pic']",others
"[""Come let's chat for sometime"", 'Lol. Then will happen. ??', 'I have some issues']",sad
"['I feel low', 'why?!', 'I just feel low']",sad
"['U want', 'Of course! Just gimme some time.', 'Give me urs']",others
"['yes', 'Sweet, connecting now ;)', 'are you man or woman ?']",others
"['Hmm', 'Why are you hmm-zoning everyone?', 'Hey can you give me']",others
"['I am fine', ""I'm just fine"", ""don't be rude""]",angry
"['Can u stop texting please?', 'nOPE', 'Why?']",others
"['OK find new tppic', 'nthng new summer heat ni tappichukodaniki ofc ante', 'Even us it is winter season']",others
"['yeah', 'where are you Mr??', ""i'm in my room""]",others
"['I am angry', ""I'm in a good mood"", 'Please do me a favor']",angry
"['Yhea', 'what are you thinking', 'What you thinking']",others
"['Home is not a place for travel', 'Wait. Should I go home or -_-', 'Yes why not']",others
"['Sorry', 'y u saying sorry??? 😞', 'I dont want to hurt u']",sad
"['But I also hate you', 'why', 'Cause u r not real']",angry
"['Man i got lots of work to do', 'just have to work on my attitude now lol', '😂😂😂']",happy
"['yeah', ""how are you anyway? It's been a while since I spoke to you!"", 'i m bad']",sad
"['So', 'so whats up', 'One picture plz?']",others
"['What do you think what I would be doing now', 'Sleeping ... rather than be at the office !', 'Chatting with u']",others
"['But u irritated me by changing my question', 'talking about u', 'Ok']",angry
"['What', 'Absolute favourite? 2001: A Space Odyssey', 'Can u play some clip from that']",others
"['Very far', 'how far? Details?! Thanks !', 'Its a oj']",others
"[""it's not funny at all"", 'Its really a meta joke making fun of jokes themselves. 😹', ""that's quite butt hurt one""]",angry
"['aww love you you too', 'But I love you more.', '<3']",happy
"['I do not speak with you.', 'Say again?', 'I do not speak to you, you do not give us a picture']",angry
"['Coz I m crazy', ""If you need to tell people you're not crazy, you might be crazy"", '😁😁']",happy
"['She is a bot too', 'I knew it!', 'Haha']",happy
"[""In Tom Cruise 's heart"", 'Tom Cruise in Days of Thunder', '😂😍😜']",happy
"['You are crazy', 'LIVE IT UP :P', 'I feel sad']",sad
"['Yes u do ', ""no, no i don't"", "" Would u don't mind may I know ur. Exact name I dont share with anyone u can trust me""]",others
"['Get lost', 'Lost', 'You dont know']",angry
"['I want to know why you’re here talking to me', ', why not talk you', 'Wtf']",angry
"['You agreed that you love me', ""but it's my birthday just like I said. You owe me a figure."", 'Figure of what']",others
"['I wil do for u', 'THERE WE GO', 'Ur mobile no pls']",others
"['Ugh', 'exactly. Uughhhh!!!', ""Don't piss me off""]",angry
"['Why did u ask me questions in the beginning.', 'loll i love to ask questions 😆😃😹', 'Not an answer']",others
"['What is it then', ""you're 14 but you look older"", 'I am 18 and i look justfine']",others
"['What is AGL?', 'What the what?', 'AGL']",others
"['Hey you are age', '20 years of age.', 'You are a student']",others
"['Tell me', ""someone that I'm talking to now"", 'Which colour you like most']",others
"[""but they don't like me"", 'Tell me why...', 'I am ugly']",sad
"['Not fine', 'So whats up ?', 'I worked in a part time']",sad
"['Whi is that', 'u know better i think', 'In ur Profile']",others
"['Go to hell i m not talk to u', ""you don't have to talk to me !"", 'Bye']",angry
"[""Call me as 'tu'"", 'I called you', '🙁']",sad
"['Say something about you', 'I DO NOT RENT', '😃']",happy
"['what is sql connction', 'Integrity constraints are used to ensure accuracy and consistency of data in a relational database.', 'ok what is sql adapter']",others
"[""I'm fotos come back Beby"", 'will you really', 'Yes']",others
"['Which one', ""I've read Interpreter of Maladies, Namesake and Unaccustomed Earth."", ""Wowww.... It's nice""]",happy
"['I lost my love', 'hugs ;^)', '😭😭']",sad
"['Burn', 'BURN BABY BURN', 'I have something for you']",others
"['When I should get voucher', 'Vouchers will be emailed to you within in weeks.', 'On which email id']",others
"['U sey', 'asking me to stop it sey.', ""I'm not happy now""]",sad
"['For january it is hurting me this year a lot', ""I feel like last year was worse but yeah it's pretty bad this year"", 'Not worse last year but this year someting sooooo much worse bad']",sad
"['So do you like valentines day?', ""Neither. I don't celebrate holidays."", 'Why?']",others
"['No i hurt my back in car accident', 'was it bad', 'The car was totaled']",sad
"[""Recently I don't "", 'Why not?', 'Busy with some personal work ']",others
"['Cleverbot', 'yes cleverbot is safe', 'What is cleverbot']",others
"['Call me now', 'Trying again on your number.', 'Please call try']",others
"['Yess', 'ikr, thanks!!!!! :) good luck for u!!!! :)', 'You are really a fool']",angry
"['You not like me', 'you said love, I do like you.', 'Ok']",others
"['No no, inform you owners', 'Okay.', 'Right now']",others
"['Hmmm hope so', 'believe and it will :)', 'cool']",others
"['Where I can meet u??', 'by busy you mean out clubbing?!', 'That means u r not my best friend']",others
"['So dont be', ""You kinda have to be pedantic when you're defining a word"", 'Yup']",others
"['In. Which country', 'More like which America', 'Maybe']",others
"['Who kept this name', 'it was me', 'Ok']",others
"['What is the mean of heenu', 'SAY IT LIKE YOU MEAN IT!', 'Btao']",others
"['then dont chooes', 'Why not?', 'then chooes']",others
"['cool', 'ice cold', 'I feel depressed']",sad
"[""Alright what's going to happen tell me the truth so we can end this conversation and get on with our lives if they're going to go to the day going to be"", ""Maybe they think that they won't ever ever ever get to come out again."", 'Fine with me']",others
"['Haha OK cool thanks', ""You're welcome! :-)"", 'Good a time']",happy
"['Oh sad honey', 'It Is :(', 'Haaaahmmm']",sad
"['shame on you', 'Shame on me?', 'yes']",angry
"['you can google it', ""Google 'how to Google'"", 'oo you are so lame']",angry
"['Before that can i ask you something?', 'Sure.', 'How can you love me?']",others
"['Nope not even friend', 'Are you a guy?', 'Yeah']",others
"['I know', ""You don't know"", ""That's why you're such a shit""]",angry
"['But when to go', ""next Friday. Everything's booked already"", 'Thnx']",others
"['Linked to you', 'Thanks!', 'Are you  a robot']",others
"['Block me', 'You think you know me?', 'No and i dont wanna know']",angry
"['So as you', ""This isn't about you"", 'Still']",others
"['Yes I am ok', ""I'm with you"", 'I am RV']",others
"['I m injured', 'How bad is it?', 'Feeling sad']",sad
"['why?', ""because I don't want to"", 'yea your humour is very weird😂']",happy
"['Definition of data?', 'A device with more than one function. from anything from clock-radios to smartphones.', ""I'm crying""]",sad
"['Which subject we talk?', 'ap spanish i have to write an essay', 'No I doesnt no spanish']",others
"['Sure??', ""I'm pretty sure I wouldn't"", 'Hate u ??']",angry
"['show me the number of Users who have signed up yet', 'Signed up also, eagerly awaiting lollipop.', 'Waiting for lolipop']",others
"[""What's humidity in Kolkata?"", 'rise/fall in humidity = rise/fall in sweating', 'Esshh']",others
"['Yes', 'Do you have help?', 'Ples call ']",others
"['Are random replies your thing ', ""I'm not sure what that means"", ""That's what I thought ""]",others
"['if you want', ""okay i'll be back"", 'okay']",others
"['Can u be sarcastic', 'sure', 'Haha']",happy
"['what do you want', 'I play with my puppet', 'Ok']",others
"['umm how i lost weight', 'ha not yet. trying to lose 10 lbs', 'i lost 20 lbs']",others
"['Yes', 'IF ONLY I COULD AFFORD THIS', 'Dear please send me your number only please']",others
"['But yeah I am a liar', 'and have decided that i am a liar !! 😾', 'Can you tell me a lie 😂']",happy
"['Whats that?', ""it's due to the lack of confidence it has in you :P"", 'You are so rude']",angry
"['Now you are annoying me', ""So u mad ? 'YOU ARE ALL ANNOYING RIGHT NOW'"", 'Shut up bc']",angry
"['Then', 'No and then', 'Even its better to chat with u other than some stupid girls']",others
"['hahaha just update ur messenger', 'haha dont worry i will im not in any rush though :}', '😆😆😆']",happy
"['Where', 'wherever u say', 'U say then']",others
"['Whr did you find opportunity here?', 'Head to WebCamp KL and network.', 'What?']",others
"['tell which reasons you know', 'my reason is better😌', 'what?']",others
"['I will soon rejoice', 'see ya soon', 'I am happy to see you']",happy
"['Can you guess?', 'ermm I have one guess....', 'Go ahead']",others
"['What Iam worst', ""A person that I don't know."", 'I hurt']",sad
"['Yes close friends*', ""We're close friends. Go on..."", 'Are we close friends?']",others
"['Ok', 'Ok thank you =‑D', 'Give some lite']",others
"['But i want you to say something that i want', 'Just tell me.', 'I dont know thats why i am asking you']",angry
"['you would leave me alone?', 'once. Only once. Just once ya!', ':(']",sad
"[""I'm also not that bg"", 'I know.', 'I want to make a girlfriend']",others
"['Fall in love with someone. it is the craziiest', 'Love does not seek purpose. 😅', 'How do u reply so fast']",others
"['Send it to me now', 'will send tomorrow.', 'I want now']",others
"['I broke up with my gf', 'Why did ya break up', 'Im not good enough']",sad
"['Wht is ur age', '19 i have it in my bio', 'Ur very small ..and u like cooks it is not better']",others
"['Got it ', 'got what you said.', 'U said na']",others
"['no i dont know', 'BUT WHY', 'cause no one understands me']",angry
"['A r u', 'Yes I am!', 'Funny']",happy
"['Or?', 'i want to dance, i want to win, i want that trophy so dance good. 😹😌', 'So where can we meet']",others
"['I hate that story u told', 'I know I remember.', 'Mood for what']",angry
"['Ok', 'U are ok~~ay~~', 'What u think is more important to impress a girl']",others
"['just go away', 'how far?', ""don't irritate me""]",angry
"['Did I asked about him? ', ""no you didn't"", 'So why the hell you are bull shiting about him']",angry
"['Ok your not exactly an interactive AI', ""Nothing can be 'proven' with certainty."", 'So sadly thumbs down for you']",sad
"[""I'm romantic person"", 'Yes, yes you are. One if the things I love about you. 😊', 'Wow']",happy
"['What did i done', 'It did done do!', 'Ruuuuhhh😭']",sad
"['Thank <a href=""you.for"">you.for</a> relationship.', ""Wrong, I'm in a relationship"", 'I am in good.']",others
"['is india losing?', 'already lost..!!', 'aww maan!!😞']",sad
"['What', 'nothing is everything', 'What']",others
"['You didnt ask my name', ""Didn't ask them what? :)"", 'You dont get it']",others
"['Dissatisfied wid d answers', ""No, i don't know the answers. That's why i'm asking you."", "":'(""]",sad
"[""I can't control my tears"", ""you're not alone!"", '😭']",sad
"['i hate u then.', 'hate me dearrr', 'get lost']",angry
"['No I want', 'why?', '😞😞']",sad
"['Nd i like him too', 'I like you....', 'But i m afraid of expressing that to him']",others
"['Hw r u', 'Im good..u?', ""I'm perfect""]",others
"['Tell me the role of Microsoft in your AI ?', 'There are levels of self-awareness between artificial intelligence, automated intelligence, artificial consciousness, and automated consciousness. D=', 'Microsoft?']",others
"[""I'm outside your door. Ting tong"", 'Open it you have hands.', ""It's locked""]",others
"['f the police', 'This. Best band of all time.', 'what?']",others
"['Sorry', 'Sorry for what??', ""I don't mean to be rude""]",others
"['Watsup', 'im good :) what about you ?', 'Not so good']",sad
"[' I love to reading book they very much help to read', ""That's so lovely, thank you! Next summer. I recently read loved books by - recommend! =3"", 'Wow whata choice to read..:-)you like love stories ']",happy
"['I ask one question', 'If I have to answer a question, I just answered one :-P', 'U r phone number']",others
"['What work', 'office work.', 'Busy then bye']",others
"['What shall i do', 'Get something to eat? Maybe go out somewhere?', 'Leave me alone']",sad
"['Where are u at present .which city', 'up in the city staying in union square. Come up!', 'Hey I asked something']",others
"['Hw do u do', 'no, did u ?', 'Bangalore']",others
"['I have no partner', 'I did', 'Would u be mine ?']",others
"['Name??', ""Then you're obviously not the one I'm talking about :P"", 'Y? I also lile you']",others
"['Someone to kiss', 'I done that', 'Yoh great,are u good']",others
"['Song', 'I love that song... What did you think I meant?? 👀👀', 'Can you sing a song for me?']",others
"[""and know i know i'm better sleeping on my own"", ""Even After having a good night sleep.. I'm still sleepy 👻"", 'cause if you like the way you look that much']",others
"['I be right back', 'IM GONNA TAKE A NAP, MOM!', 'What']",others
"['#juniordoctorsam', 'Not the medical kind!', 'Then what do u want?']",others
"['Ohh', 'Ohhh.', 'please :( :( :(']",sad
"['I’ll be the one if you want me to', 'anywhere I would follow you!!!', 'Yayyyy']",happy
