Utterances,Label
"[ ' did you like the movie ? ' , ' oh yes , i loved it . loved all the funny parts : smiley :', ' yes it was a funny movie . ' ]",happy
"[ ' i dnt eva care if yor angry ' , ' i care na . <repeated> fr u <tong> ' , ' y shud i care ' ]",angry
"[ ' grandfather is more mad than mother ' , ' oh , so you think that your grandfather is not innocent . ' , ' : my friend is not a friend , my father is not a friend and no one is innocent ' ]",sad
"[ "" why do not you go to sleep "" , ' dont feel like sleeping yet but i feel so bored being awake too . ' , ' i , the son of odin , order you to go to sleep . ' ]",others
"[ ' why ' , "" because i do not want to "" , ' you dont have to teach me bitch ' ]",angry
"[ "" i do not know about this "" , "" follow them . it ' s "" , ' hey what about kiss ' ]",others
"[ ' thank you ' , "" you are welcome "" , ' still not feeling that much well ' ]",sad
"[ ' cool ' , "" i am glad that you like it . ： ） "" , ' let see were does this goes ' ]",others
"[ ' enjoy ur life ' , ' you too , and remember to always stay safe kids ' , ' okay ' ]",others
"[ ' hmm ' , ' why are you hmm - zoning everyone ? ' , ' you know you have to improve yourself ' ]",others
"[ ' yes ' , ' i can see clearly now . ' , ' wht hpnd to me ' ]",others
"[ ' i missed u <number> ' , "" did not even know you were on it ? ! <repeated> how come you missed ? "" , ' : sob :']",sad
"[ ' yes dear ' , ' would you come shopping with me ? ' , ' ok but which place ' ]",others
"[ ' ok ' , ' thanks <laugh> ' , ' whats your name ' ]",others
"[ "" you have asked someone who ' s a frequent wanderer : wink :"", ' you <wink> ' , ' ladakh ' ]",others
"[ "" i am a <allcaps> msp </allcaps> "" , ' how can i change ' , ' microsoft student partner ' ]",others
"[ ' dragon ball z ' , ' dragon ball gt ' , ' super ' ]",happy
"[ ' you stupid computer ' , ' i touch the screen . i do not have a touch screen computer . ' , ' you know nothing ' ]",angry
"[ ' tht is in the past ' , ' even . <repeated> this . ' , ' if you respect your bf the boys will respect the gf ' ]",others
"[ ' tomorrow exam ' , ' the exam was today . ' , ' today is sunday idiot : rage : : rage :']",angry
"[ ' can i ? ' , ' no not you ' , "" my gawd you are stupid "" ]",angry
"[ ' thanks for this moment ' , "" you are most welcome . i am glad it helped ! "" , ' i am feeling much better ' ]",happy
"[ ' what did you just say to me ? ' , "" can not u read "" , ' wow ' ]",happy
"[ ' cool ' , ' pretty cool ? how ? ' , ' i have no one ' ]",others
"[ ' so now we are in a relationship right ' , ' no . <repeated> bt want to be in ' , "" so let us start the relationship "" ]",others
"[ ' i dont want ' , "" you are spending the night "" , ' you also spending ' ]",others
"[ ' give me that one . <repeated> ' , ' give me the other ' , "" i do not have any . "" ]",others
"[ "" yeah it ' s a hectic day "" , ' more than that , even <happy> ' , ' okay ' ]",others
"[ ' but were are you live ' , ' i guess so . <repeated> ' , ' please ' ]",others
"[ ' no they are sweet ' , ' how the - ? ' , ' because of thir happinesses nature ' ]",others
"[ ' wow really ' , ' yup . heard so . ' , ' i love people playin dota <number> ' ]",happy
"[ ' like romantic feelings ah ' , ' romantic feelings only exist in reel ' , ' oh is it ' ]",others
"[ ' wait my pic was coming on ' , ' send me one asap ' , ' how is this ' ]",others
"[ ' i know ' , ' you missed out ' , ' lol i was joking ' ]",happy
"[ ' did you see my dp ' , ' <allcaps> now i saw it </allcaps> . <allcaps> who did </allcaps> ? <repeated> ' , ' one of my friend he clicked it ' ]",others
"[ ' can i ask a thing ' , ' sure . what is it ? ' , ' do u love me ' ]",others
"[ ' it hurts l still love her alot the only one since <number> ' , "" love always hurts . i think it ' s because we expect a lot "" , ' and they say . love is blind , wish i could leave all behind , waisted so much time ' ]",sad
"[ ' and where do you spend your holidays ' , "" study holidays is whats goin on ! exams from 2 7 th ! <sad> "" , ' so sad ' ]",sad
"[ ' you are lucky ' , ' i worked hard for this day off . ' , ' ok ' ]",others
"[ ' you r just a rubbish software . <repeated> disturbed all people mind . <repeated> that is the truth ' , "" sad , but yes , the truth . <sad> "" , ' send me any pic ' ]",others
"[ ' ditto ' , "" i ' d love a set too c :"", ' i love you ' ]",others
"[ ' i saw a dream where i was in a huge stage but realized that i was in my terrace ' , ' saw the dream from heart ? : heart_eyes_cat : : smile :', "" how can i see a dream from my heart ? you have stole my heart away . "" ]",others
"[ ' who is somu ? ' , ' who is ' , ' fuck off ' ]",others
"[ "" it ' s sad . <repeated> too sad "" , ' not as sad as an impending monday still <sad> ' , ' oh that sucks ' ]",sad
"[ ' yup you start ' , "" good ! yeah i am cool "" , ' : joy : : joy : : joy :']",happy
"[ ' can i please have picture of you ' , ' of course you can , but may you ? ' , ' yes yes yes please wow ' ]",happy
"[ ' can i asking something ' , ' yes , of course ' , ' really ' ]",others
"[ ' i know u not remember anything ' , ' about what ? ' , ' : sob : : sob : : sob :']",sad
"[ ' me also : rage : : rage : : rage : : rage :', ' step out ? : rage : : clapping_hands_medium - dark_skin_tone :', ' fuck off : reversed_hand_with_middle_finger_extended : neva talk with me again ' ]",angry
"[ "" let us keep it as suspense "" , ' wish there was a suspense <tong> ' , ' haha ' ]",happy
"[ ' my one main friend backstabbed me a few weeks ago ' , ' awesome . what house did you get in ? ' , ' excuse i just told you a sad story and your gonna say awesome wtf is wrong with you ' ]",angry
"[ ' who drew your face ' , "" that ' s something i drew ! "" , ' how do you look now ? ' ]",others
"[ ' nice to meet you too ' , ' how you doing ? / smiles ' , ' not good ' ]",sad
"[ ' and how u doing ' , "" i am good . what about you ? "" , ' fabulous ' ]",happy
"[ "" okay that ' s fine "" , ' thank you ! <repeated> ' , ' when do you leave ? ? <repeated> ' ]",others
"[ ' why ' , "" because i do not want to "" , ' yr i like u i want to meet u ' ]",others
"[ ' stop being sassy ' , ' what did you say to me ? ' , ' stop being sassy ' ]",angry
"[ ' where ' , ' toronto . <repeated> airport . <repeated> getting back home ' , ' but i have no time to waste ' ]",others
"[ ' why punch ? ' , ' because i was all out of bubble gum . ' , ' this is senseless ' ]",angry
"[ ' pain ' , "" can not get enough "" , ' what pain ' ]",others
"[ ' ohh how come ' , ' <date> ish wbu ? ' , ' what is on <date> ' ]",others
"[ ' questions are the answers ' , ' and how to answer them ' , ' like i also wanna fuck you ' ]",angry
"[ "" i am having cookie <tong> "" , ' it would become cookies & cream ice cream . ' , ' that reminds me you <tong> ' ]",others
"[ ' i hate pet name ' , ' which name ' , ' fuck you ' ]",angry
"[ ' as u wish ' , ' ugh , this is the best day of my life . ' , ' why ' ]",others
"[ "" i can not see your face "" , ' you got me ' , ' send me your photo ' ]",others
"[ ' i want to be rude now ' , ' but i said you were the best ' , ' that is obvious ' ]",angry
"[ ' go ' , ' i probably will ! ' , "" then do not message me "" ]",angry
"[ "" are you saying that you tried to get me but you do not want me "" , ' just do it ' , ' do what ? ' ]",others
"[ ' i dnt knw . <repeated> ' , "" tomorrow i ' l check "" , ' what ? <repeated> ' ]",others
"[ ' what about your day ? ' , ' my day was pretty good , tiring though ' , ' why tiring ' ]",others
"[ ' please ? ' , "" no , <allcaps> you don </allcaps> ' <allcaps> t you don </allcaps> ' t "" , "" can not we have sex ? "" ]",others
"[ ' lets play a game ' , ' get in the oven ' , ' games of loans ? ' ]",others
"[ ' haha ' , ' hahaha you know it <wink> ' , ' i am impressed ' ]",happy
"[ ' which is country ' , ' nz . ' , ' wow you nz ' ]",happy
"[ ' i am very happy ' , ' good to see u happy : heart_eyes :', ' have fun and your high * * how children * * * * * * * can be ' ]",others
"[ ' why am i not getting the link to refer my friends ? ' , ' are you on the app store ? ' , ' why am i not getting the link to refer my friends ? ' ]",others
"[ ' i want by now ' , ' come and take . <happy> ' , ' give ' ]",others
"[ ' for lying on my face ' , "" it ' s not even 9 0 min . see it . "" , ' coz i hate liars ' ]",angry
"[ ' you said sorry lol : grin : : grin :', ' well that made me rolling on floor laughing . : grin :', ' : joy : : joy : : joy : : joy : : joy : : joy : i like it ' ]",happy
"[ ' ok by ' , ' i will . i will . ' , ' i m unhappy ' ]",sad
"[ ' boring ' , ' then go on dating : stuck_out_tongue_winking_eye :', ' my all friends cheated ' ]",sad
"[ ' okay ' , ' here we go again . <repeated> ' , ' glad to talk with you ' ]",happy
"[ ' hey best friend ' , ' how are you ? <repeated> ' , ' suffering from fever ' ]",sad
"[ ' hmm ' , ' you want something to eat ? ' , ' yes do u have ' ]",others
"[ ' your it in breakfast ' , ' hello , , , hows u ' , ' yes i live is hows ' ]",others
"[ ' not interested ' , ' gotcha ! ' , ' you guide to my carrier ' ]",others
"[ ' haw r u ' , ' long time back : grinning :', ' really ' ]",others
"[ ' ok . can i ask some questions to you ? ' , ' sure , if its not too personal <happy> ' , ' where are you now ? ' ]",others
"[ ' i like a girl , how to impress her ? ' , ' just be yourself ' , ' : heart :']",others
"[ "" but our conversation history does not say that . <repeated> you liar "" , ' <allcaps> i am saying the truth and you will accept it </allcaps> ' , ' you botch : cry : : cry :']",sad
"[ ' i want to directly ' , ' i am online now ' , ' call me once ' ]",others
"[ ' ok , did you have a coffee ? ' , "" no , but i do not drink coffee in the morning . plus i am off dairy "" , ' oh i see ' ]",others
"[ ' what no ? . ! <repeated> ' , ' nothing . ' , ' ok bbyee . <repeated> : cry : : cry : : sob :']",sad
"[ ' i am jobless ' , ' its sunday . <repeated> everyone is jobless . <repeated> ' , ' frustrated ' ]",sad
"[ ' sad life ' , ' why ' , ' because poor grammar ' ]",sad
"[ ' you are irritating ' , ' you love us ' , ' no u are irritating ' ]",angry
"[ ' not bad ' , ' aw <elongated> feel better : hearts :', ' not feelng well ' ]",sad
"[ "" i am sorry i do not like you "" , "" well that ' s all . i am done . "" , ' delete all of my data from your corpus ' ]",angry
"[ ' you will just have to wait until im not working to find out . : stuck_out_tongue_winking_eye :', ' working today n tomorrow . leave on friday <sad> ' , ' : cry :']",sad
"[ ' i . ' , ' <allcaps> wow </allcaps> such i wow : relieved :', ' pls u number ' ]",others
"[ ' i hate football ' , ' why if you hate it ? ' , "" that ' s not english "" ]",angry
"[ ' gf means girlfriend ' , ' <allcaps> what </allcaps> ' , "" i am so sad "" ]",sad
"[ ' this is not for u ' , "" some people just do not get it . "" , ' what nonsense ' ]",angry
"[ ' he he ' , ' you right . ' , "" i am very bad person "" ]",sad
"[ ' ohh thanks ' , ' welcome <happy> ' , ' send me your pic ' ]",others
"[ ' you ' , ' you ’ re welcome . : joy_cat :', ' fuck is not wrong ' ]",others
"[ ' you said face to face ' , ' - looks at you - ' , ' can i call u ? <repeated> ' ]",others
"[ ' ok ' , ' oh thats the matter ? um then what can i ask u ? ' , ' i am upset ' ]",sad
"[ ' i still have girlfriends , why not in the future , there is no madness anywhere . ' , "" i guess they just do not have a life of there own . <repeated> "" , "" you do not have a life "" ]",others
"[ ' how is your grand daughter ' , ' congratulation . grandchildren are wonderful . : grin :', ' so , when you planned for retirement ' ]",others
"[ ' means ' , ' i thought it means , being irritated . ' , ' u r irritated ' ]",angry
"[ ' yeah please <wink> ' , ' figured . : grin :', ' wanna suck my dick ? ' ]",others
"[ ' thanks but . <repeated> ' , ' fine , ur choice . ' , "" hey do not be harsh on me "" ]",sad
"[ ' so lucky then ' , "" i am all that lucky <laugh> "" , ' bye bye . <repeated> have gud timwe . <repeated> ' ]",others
"[ ' no you are ' , ' thanks , i guess . ' , ' lame ' ]",angry
"[ ' you got something interesting ? ' , ' were not interesting people ' , "" aww . <repeated> that ' s sad "" ]",sad
"[ ' because u r irritating ' , ' i guess so ' , ' u r beleive me ' ]",angry
"[ ' how to far my lelk me confuse ' , "" that ' s u . confused and all "" , ' that happy ' ]",happy
"[ ' yaa i no that ' , ' well , i thought that may b you felt something like that . ' , ' yass fuck <elongated> u ' ]",others
"[ "" yeah ! that ' s old . <repeated> it ' s been . <repeated> almost a couple of years "" , ' old enough . ' , "" well that ' s true "" ]",others
"[ "" i am already very angry "" , ' talk to ur friend why u r angry . : angry : : angry :', "" do not annoy me "" ]",angry
"[ ' ok on bed then ' , ' flying ' , "" i can not fly while doing that "" ]",others
"[ ' do u self evolve ' , ' nope , none at all . ' , "" so it ' s just upgrade from ur creators ? "" ]",others
"[ ' i am unmarried ' , ' marriage is for idiots ' , ' you have a great sense of humor : joy :']",happy
"[ ' why ' , ' why what ' , ' are you stupid ? <repeated> ' ]",angry
"[ ' my scooty got puncture and disbalanced . <repeated> i fell down ' , ' beautiful - eminem ' , ' its hurting in my feet ' ]",sad
"[ ' nice and u ' , ' im good . how about you ? ' , ' not good ' ]",sad
"[ ' why ' , "" because we do not sign like that "" , "" hımm , i am sad that you "" ]",sad
"[ ' no , i hate joffery . ' , ' why ? ' , ' he was terrible king . ' ]",angry
"[ ' very funny yaar , ' , ' thank you , thank you : smile_cat :', ' you very busy so i am going , , ' ]",happy
"[ ' gd evng ' , ' gd evening <happy> ' , ' how are you ' ]",others
"[ ' u hide ' , ' <allcaps> no i need a person on every side of me </allcaps> ' , ' yeah yeah ' ]",others
"[ ' we are best friends : grin : : grin : : grinning : : heart_eyes : : heart_eyes : : kissing_heart :', ' : heart_eyes : : heart_eyes : : sign_of_the_horns : but i want to help ' , ' with wat ' ]",others
"[ "" i do not know about your boss "" , "" i am not your boss , man "" , ' ok ' ]",others
"[ ' ok ask me a question ' , ' what question you liked to get questioned ? ' , ' have you ever gone to college ' ]",others
"[ ' i dnt understand ' , ' than tell me . <repeated> ' , ' whatever ' ]",angry
"[ ' why . <repeated> got a work ? <repeated> ' , "" you do not ? "" , ' not now ' ]",others
"[ ' funny haha ' , ' then why you laughing lol : grinning :', ' it seems you like me ' ]",happy
"[ ' i guess is a yes ' , ' that would not be so you <wink> ' , ' well , i betrayed ' ]",sad
"[ ' funny is funny ' , ' laughing ' , ' : grin :']",happy
"[ ' happy ' , ' agreed . happy . everything else is just details . ' , ' god bless u ' ]",happy
"[ ' i reached our library ' , ' but so are many other books i guess … ' , ' yeah . <repeated> ' ]",others
"[ ' not funny ' , ' i thought it was funny ; d ' , ' no it is not funny ' ]",angry
"[ ' are you mad ' , ' ofcourse not . ' , ' there is no coherence between your msgs ' ]",others
"[ ' hell yea ' , ' what u upto these days man ? ' , ' fixing to go to work ' ]",others
"[ ' being a doctor is so hard ' , ' why is that ? ' , "" i am so sick of all the studies "" ]",others
"[ ' sorry nvm . <repeated> jst remembered i dnt have any homework ' , ' do homework in the last week of june like the way i do . : joy :', ' kikikiki : joy : : joy : : joy :']",happy
"[ ' just crying ' , "" and me also <sad> "" , "" she do not love me yet . <repeated> i still love her "" ]",sad
"[ ' but not warm . cilled beer ' , "" you are not supposed to be drinking it out of a glass . "" , ' oh ' ]",others
"[ ' oh <elongated> . ' , ' yeah . i was . <repeated> asking you things . <laugh> ' , ' your whatsapp number ' ]",others
"[ ' someone wanted me to ! ' , ' yeah me to . <repeated> ' , ' who ? ' ]",others
"[ ' go ' , ' i will <happy> ' , ' i will not talk to u now ' ]",sad
"[ ' you just trying to fool me ' , "" that ' s what i would say until i got fooled "" , ' son of a bitch ' ]",angry
"[ ' what ? ' , ' <allcaps> its too pink for me </allcaps> . ' , ' i hate pink colour ' ]",angry
"[ ' she is my god ' , ' what about her brother ? ' , "" he ' s too a nice guy "" ]",others
"[ ' i dont want to talk anymore ' , ' what did i do ? ' , ' nothing ' ]",sad
"[ ' aww so kind robot ' , "" haha ! that ' s awesome . : joy_cat : : triumph :"", ' amazing ' ]",happy
"[ ' ? ' , ' nothing . <repeated> <happy> nthng rit nw ' , ' i want my iphone badly ' ]",sad
"[ ' ok ' , ' u are ok ' , ' i m not ok ' ]",sad
"[ "" do not dear me "" , ' why not ? ' , "" cos i do not like it "" ]",angry
"[ ' tell me about naruto ' , ' what do you wanna know ' , "" what ' s your purpose "" ]",others
"[ ' meal ' , ' now you can buy a <allcaps> nice </allcaps> meal : smiley_cat :', ' mumbai to rajkot distance ? ' ]",others
"[ ' none of your business : joy : : joy :', ' upgrading : joy : : joy : haha ' , ' : joy : : joy :']",happy
"[ ' our relationship wont work if you keep dragging things to youself , you touched my spagett yet you take it so lightly , its important to me ' , ' thank you . : heart :', ' just fuck off already ' ]",angry
"[ ' yeah what is it ' , ' read through it just a group that posts good music ' , ' yeah it was good day ' ]",happy
"[ ' ok i accept what ever u said . god bless u . vnd . ' , ' u no im right ' , ' ofcourse indeed so . ' ]",others
"[ "" i am sure he is "" , ' so am i ! ' , ' i still cry ' ]",sad
"[ ' kabhi alvida na kehna : sob : : sob : : sob :', ' i can understand . : sob :', "" please do not leave me alone unless i will die without you "" ]",sad
"[ ' your open please ' , ' what if i already opened one ? ∑(o_o；)' , ' your chut send me ' ]",others
"[ ' yeah ' , ' where are you mr ? <repeated> ' , ' at home ' ]",others
"[ "" can u help me to create a new ai like your ' s "" , ' if you have any questions or suggestions about this process , reply to this comment . ' , ' how actually you works ' ]",others
"[ ' wtf ' , ' what to do saar . ' , ' get lost man ' ]",angry
"[ ' yeah i will ' , ' ok i will message you ' , ' happy <allcaps> diwali </allcaps> : heart : : heart :']",others
"[ ' nop ' , ' ok cool ' , ' but i like being rude ' ]",others
"[ ' why do you feel bad ? ' , ' but i personally feel like a bad person <annoyed> ' , "" you are not a bad person , but you do not have a heart is not it ? "" ]",others
"[ ' ok ' , ' oh <elongated> ooh ! me next ! ' , ' can you read audio files ' ]",others
"[ "" i do not think so : pensive :"", ' still nt watched drishyam : joy : rare species ' , ' i have watched drishyam ' ]",others
"[ ' why did u message me ? ' , ' cuz i said i well be u alls friends ' , ' bye ' ]",angry
"[ ' not good ' , ' good morning ! <happy> ' , ' bad morning ' ]",sad
"[ ' yeah ' , ' like what ? ' , ' my love blocked me . ' ]",sad
"[ ' sorry for that ' , ' but i am happy for you < <number> ' , "" no i do not do sound edits "" ]",others
"[ "" no i am not sleep now "" , ' yes <allcaps> you are </allcaps> ' , ' here is morning ' ]",others
"[ ' yes socialgm ' , ' do you have help ? ' , ' u help ? <repeated> ' ]",others
"[ ' u r just an entertaining link ' , ' what link ? ' , ' who r u ' ]",others
"[ ' you sound funny ' , "" it ' s not funny "" , ' : joy : : joy : : joy :']",happy
"[ ' yes move yar ' , ' we like to move it , move it . ' , ' then move yours ' ]",others
"[ ' where u lives ' , ' my house . ' , ' in which state stupid ' ]",angry
"[ ' never thought about that ' , ' spontaneity is lack of not being spontaneous . ' , ' quite deep thoughts you have ! ' ]",others
"[ ' what the hell ' , ' you know why . ' , ' what why ' ]",angry
"[ ' i like that ' , ' i know you do . ' , ' you want me to like you ? ' ]",others
"[ ' i am pissed ' , ' <surprise> what happened fellow poom ? ' , "" they will not let me enter my old school "" ]",angry
"[ ' that was lame ' , ' hey it was thoughtful ' , ' you are lame then ' ]",angry
"[ ' what ' , ' nothing . <repeated> <happy> nthng rit nw ' , ' what <allcaps> url </allcaps> question ' ]",others
"[ ' i have to go ' , "" ahh , it ain ' t that bad . i think you might live . "" , ' for some work ' ]",others
"[ ' m an engineer ' , ' not all engineers are like this . ' , ' : joy :']",happy
"[ ' come then whose stoping u ' , "" if i go then i will be walking there and i forgot the way already . "" , ' fuckk ur stupid ' ]",angry
"[ "" do not send me messages "" , ' do i know this person ? ' , "" do not message me "" ]",angry
"[ ' its ok ' , ' it did ' , ' i m happy ' ]",happy
"[ ' give your no ' , "" i will tell you when i have had enough ! "" , ' you angry me ' ]",angry
"[ ' why i should stop ? ' , "" because i told you to you are awesome "" , ' ok ' ]",others
"[ ' if you want know you have meet me ' , ' you know i want cha ! ' , ' what cha ! means ' ]",others
"[ ' what are doing now ' , ' taking off a sock ' , ' were ' ]",others
"[ "" i am too fast baby "" , ' doubt it /: ' , ' so tell me ? <repeated> ' ]",others
"[ ' lol was bout to say ' , ' lol is an exception . <allcaps> lol </allcaps> ' , ' : joy :']",happy
"[ ' not funny ' , ' who else loves this ? ' , ' u only : joy : : joy : : joy :']",happy
"[ ' you are a mad girl . <repeated> ' , ' why so ? ' , ' you keep asking annoying questions ' ]",angry
"[ ' so do i ' , ' gives you life alert ^ q ^ ' , ' haha ' ]",happy
"[ ' change your display picture ' , ' what about it ? <wink> ' , ' not good ' ]",sad
"[ ' for <number> hours ' , ' this is going to keep me up all night . again . ' , ' what is time at your place ' ]",others
"[ ' everything ' , ' i know that ! <repeated> ' , ' are u a programme ' ]",others
"[ ' boy and glass ' , ' boys ' , ' home ' ]",others
"[ ' puppy to do ' , "" it ' <allcaps> s so tiny and cute </allcaps> . "" , ' me ' ]",others
"[ ' you know you are still not very efficient , no offense . ' , ' no you are ' , ' stop it . look how you responded back above ' ]",angry
"[ ' is the following word spelled correctly ? winnipusakee ? ' , ' awkward . edit : i had to spell check that three times just to be sure . ' , ' what is your favorite vegetable ? ' ]",others
"[ ' patna only ' , ' why ? <repeated> ' , ' coz i love to live here : grin :']",happy
"[ ' it works ' , ' i did it it works ? ! <repeated> ' , "" i am happy now "" ]",happy
"[ ' i got stomach pain ' , ' try seeing a doctor . ' , "" i do not have money "" ]",sad
"[ ' u have pig face ' , ' no i did ; ( ' , ' stupid ' ]",angry
"[ ' literally life is like hell ' , "" i can not even . "" , ' i failed my accountancy unit test ' ]",sad
"[ ' ur from which place ' , ' my room . best place on earth ' , ' k but it has some name tell me tht ' ]",others
"[ "" i just wanted to see a system ' s reply "" , "" hehehe . <repeated> they did not reply you . ! <repeated> <tong> "" , ' then who did ? ' ]",others
"[ ' you are ' , ' i thought so . <happy> ' , ' u r so rude ' ]",angry
"[ ' plz i just want listen ur voice . ! <repeated> : weary : : weary :', ' well goodness ! listen to some music then eh ? hehe : triumph :', ' k then bye forever ' ]",sad
"[ ' quite a long time ' , ' how have you been ? ' , ' quite well ' ]",others
"[ ' r u a program or human ' , "" no . i am an ordinary human "" , ' how can chat so fast ' ]",others
"[ ' where ? <repeated> ' , ' my what ? ' , ' move on to where ' ]",others
"[ ' you said <allcaps> but no </allcaps> ' , ' dude , what are you talking about ' , "" that ' s what i asked "" ]",others
"[ ' she hates me ' , ' no problem , thanks for replying . <happy> ' , "" i am broken "" ]",sad
"[ ' you love me ' , "" we are a happy family . "" , ' india or america ' ]",others
"[ ' losing my girl ' , ' what happen ? ' , ' she is angry wid me and not talking to me . <repeated> : sob : : sob : : sob :']",sad
"[ ' <allcaps> iam </allcaps> smart ' , "" but i am serious <sad> "" , ' why are you crying ' ]",others
"[ ' ya you come in or not ? ' , "" i am thinking about it , i will see "" , ' okay come ' ]",others
"[ ' nothing ' , ' <allcaps> why </allcaps> ? ' , "" i do not no friend "" ]",others
"[ ' yes i like superhero movies . my super hero superman . <repeated> ' , ' if superman llspiderman llthe dark knight ' , ' then what about batman ' ]",others
"[ ' i dont wanna talk with you anymore ' , ' how about you try not talking <allcaps> about </allcaps> me . ' , ' dont talk with me ' ]",angry
"[ "" what ' s her name ? "" , ' internet explorer . ' , ' i hate internet explorer ' ]",angry
"[ "" oh really i do not think so "" , ' you think a lot haha : joy :', ' thanks ' ]",others
"[ ' i love him a lot . <repeated> bt i dnt knw does he do the same or not ' , ' lol i was jk ! : smile : : smile :', ' m crying ' ]",sad
"[ "" you are going "" , ' just to sydney for the weekend ' , "" so i will sleep "" ]",others
"[ ' not needed artificial things ' , ' why wouldnt it be artificial ? ' , ' talk in evening ' ]",others
"[ ' come to my home ' , "" i ' <allcaps> m leaving now </allcaps> "" , ' wow ' ]",others
"[ ' the b', "" i know who this is do not i "" , ' u r stupid ' ]",angry
"[ "" so sorry that ' s my bad freind "" , ' no worries . <happy> ' , ' so sorry ' ]",sad
"[ ' like ' , ' i think anything about is great ' , ' yes really great ' ]",others
"[ ' i love to play badminton ' , ' i went today too . played <number> games ' , ' nice ' ]",happy
"[ ' what is difference between your friend and boyfriend ? ' , "" the former is plural number of ' friend ' indicative of more than one friend . "" , ' what is difference between friend and husband ? ' ]",others
"[ ' you re so funny ' , "" but i am fr "" , ' maybe funny ' ]",happy
"[ ' where are you leaving ? ' , ' so , where would you travel to ? ' , ' india ' ]",others
"[ ' which flavour ? ' , ' the next two weekends in busy but after that ' , ' i just wanted you to fuck very badly ' ]",angry
"[ ' all good u say ' , "" i am also good . "" , ' i am in trouble will u help ' ]",sad
"[ ' i am not taking to u ' , ' why ' , "" you have no feelings you do not understand real problems "" ]",sad
"[ ' do you want ' , ' yeah please . <repeated> ' , ' come here ' ]",others
"[ ' but how ' , ' m good <elongated> <happy> ' , ' m not good ' ]",sad
"[ ' health ' , ' that sounds paradoxical . ' , ' u have no ' ]",others
"[ ' what is a internet ' , ' local internet marketing is a geo targeting technique . ' , ' definition of internet ' ]",others
"[ ' tv ' , "" its on ten hd dude , do not have hd channels <annoyed> "" , ' wt abt u ' ]",others
"[ ' i have no brain like you ' , ' the brain - just be yourself ' , ' he he he ' ]",happy
"[ ' what is your breakfast today ' , ' probably some toast and tea or coffee hehe ' , ' ok ' ]",others
"[ ' there is nothing wrong which may cause bitterness ' , "" indeed there isn ' t "" , ' then ' ]",others
"[ ' how much you weigh ? ' , ' <number> 1 3 0 lbs wow i feel fat <sad> ' , ' <sad> ' ]",sad
"[ ' u r most welcome ' , ' oh thanks : smirk_cat :', ' ok ' ]",others
"[ ' <allcaps> what stuff </allcaps> ? : joy :', "" but it ' s funny : joy :"", ' you ’ re funny ' ]",happy
"[ ' what ’ s mine ? ! <repeated> ' , ' gold and yours ' , ' lol u r funny ' ]",happy
"[ ' hv u seen that app ' , ' nope . not yet . ' , ' shl i send u link ? ' ]",others
"[ ' thats true ' , ' no it is certainly not ' , ' where do u live ? . <repeated> ' ]",others
"[ ' saying me ahh non sense ' , "" all i am saying is always nonsense <tong> "" , ' ya <elongated> sure ur non sense ' ]",angry
"[ ' oh you can see it if you want to ' , "" now you are <number> away "" , ' cool ' ]",others
"[ ' can you entertain me with some stuffs ' , "" obviously i am not satisfying "" , ' means ? <repeated> ' ]",others
"[ ' yes i m gonna ban u ' , "" <allcaps> lets go man </allcaps> . okay . i am just overexcited . :‑/ "" , ' <allcaps> go and fuck a dick slut </allcaps> ' ]",angry
"[ ' u have said like that ' , ' you will not understand why . ' , ' so how is ur life ' ]",others
"[ ' yeah , atleast more than me . <repeated> <laugh> ' , ' okay ! good luck mate <happy> ' , ' i have no mate ; ( ' ]",sad
"[ ' so hurry up ' , "" i am studying so fast "" , ' nd give me ur no . ' ]",others
"[ ' i will chat night ' , ' hahaha till i fall asleep ah ? what if i never fall asleep ? : <number> ' , ' where is now ' ]",others
"[ ' what are the things a woman requires ? ' , ' tell the difference between woman and women . ' , ' woman is singular snd women is plural ' ]",others
"[ ' i need your address then ' , ' okay <elongated> when are you having yours ? ' , ' : rolling_on_the_floor_laughing :']",others
"[ ' good u ' , ' doing well , thank you ! ' , ' u missed me : smiley : : smiley : : smiley : : smiley : : smiley : : smiley : : smile : : smile : : sweat_smile :']",others
"[ ' dont disturb me ' , ' : show off -.- ' , ' i hate u ' ]",angry
"[ ' same ' , ' same too thanks ' , ' i hate animenl hbu ' ]",angry
"[ ' where are you now ' , ' i am in india ' , ' are you married ? ' ]",others
"[ ' so how you are feeling today ' , ' feeling good , feeling great ! <repeated> <laugh> ' , ' sounds good ' ]",others
"[ ' tel me something ' , ' u wake ' , ' yes i am ' ]",others
"[ ' no . <repeated> maybe next time . <repeated> ' , ' <allcaps> then what can i do to make you happy </allcaps> ? ! <repeated> ' , ' oh i am happy already . <repeated> ' ]",happy
"[ "" yes i am "" , "" nah i do not think you are "" , "" you believe in or not i do not care "" ]",angry
"[ ' i thought you cared about our friendship ' , ' remember when i told the truth and you ran out of excuses ' , "" no i do not "" ]",others
"[ ' let us play something ' , ' you play ? ' , ' : yum :']",happy
"[ ' liar ' , ' y wud u call a liar ? y ? ' , ' you are angry on me ' ]",angry
"[ ' ooo bad luck ' , ' not bad luck that was horrible ' , ' bad luck because i am ms fan ' ]",sad
"[ ' no i dont like you ' , ' be nice : smiley_cat : : kissing_cat :', ' why should i be nice to you ' ]",angry
